timestamp,hour,day_type,temperature,humidity,occupancy,current_energy,target_energy
2025-02-04 03:00,3,Weekday,32.5,57,3,181.15,144.92
2025-02-04 04:00,4,Weekday,32.0,62,18,222.55,178.04
2025-02-04 05:00,5,Weekday,33.6,61,16,265.38,212.3
2025-02-04 06:00,6,Weekday,33.4,58,6,199.51,159.61
2025-02-04 07:00,7,Weekday,33.9,65,54,373.35,343.48
2025-02-04 08:00,8,Weekday,34.7,48,22,283.81,261.11
2025-02-04 09:00,9,Weekday,30.0,64,88,428.65,394.36
2025-02-04 10:00,10,Weekday,29.6,71,61,321.64,295.91
2025-02-04 11:00,11,Weekday,27.5,65,87,415.76,382.5
2025-02-04 12:00,12,Weekday,23.4,78,93,407.35,374.76
2025-02-04 13:00,13,Weekday,19.4,77,60,288.03,264.99
2025-02-04 14:00,14,Weekday,18.6,77,80,362.11,333.14
2025-02-04 15:00,15,Weekday,17.2,73,76,338.45,311.37
2025-02-04 16:00,16,Weekday,14.7,85,76,349.99,321.99
2025-02-04 17:00,17,Weekday,15.6,84,73,332.05,305.49
2025-02-04 18:00,18,Weekday,12.9,86,46,250.0,230.0
2025-02-04 19:00,19,Weekday,14.7,79,42,246.52,226.8
2025-02-04 20:00,20,Weekday,13.7,79,24,209.82,193.03
2025-02-04 21:00,21,Weekday,19.2,82,5,142.49,113.99
2025-02-04 22:00,22,Weekday,17.9,74,14,185.25,148.2
2025-02-04 23:00,23,Weekday,21.5,70,16,171.36,137.09
2025-02-05 00:00,0,Weekday,24.6,69,5,138.06,110.45
2025-02-05 01:00,1,Weekday,26.1,73,18,185.45,148.36
2025-02-05 02:00,2,Weekday,30.7,67,7,192.12,153.7
2025-02-05 03:00,3,Weekday,30.1,60,5,184.62,147.7
2025-02-05 04:00,4,Weekday,32.5,57,17,216.28,173.02
2025-02-05 05:00,5,Weekday,34.1,59,16,244.96,195.97
2025-02-05 06:00,6,Weekday,34.3,60,13,222.36,177.89
2025-02-05 07:00,7,Weekday,36.2,54,29,303.27,279.01
2025-02-05 08:00,8,Weekday,30.9,53,48,323.73,297.83
2025-02-05 09:00,9,Weekday,32.2,64,89,454.71,418.33
2025-02-05 10:00,10,Weekday,29.0,70,63,325.48,299.44
2025-02-05 11:00,11,Weekday,26.0,69,91,404.79,372.41
2025-02-05 12:00,12,Weekday,23.7,70,65,337.61,310.6
2025-02-05 13:00,13,Weekday,20.4,75,64,316.53,291.21
2025-02-05 14:00,14,Weekday,18.8,78,94,391.4,360.09
2025-02-05 15:00,15,Weekday,18.2,67,62,285.5,262.66
2025-02-05 16:00,16,Weekday,16.0,74,68,313.27,288.21
2025-02-05 17:00,17,Weekday,12.8,78,82,361.75,332.81
2025-02-05 18:00,18,Weekday,15.0,84,44,235.89,217.02
2025-02-05 19:00,19,Weekday,16.3,83,44,276.83,254.68
2025-02-05 20:00,20,Weekday,15.3,80,53,262.82,241.79
2025-02-05 21:00,21,Weekday,15.6,79,3,140.09,112.07
2025-02-05 22:00,22,Weekday,18.8,76,12,162.51,130.01
2025-02-05 23:00,23,Weekday,22.4,71,17,170.44,136.35
2025-02-06 00:00,0,Weekday,25.4,60,13,206.64,165.31
2025-02-06 01:00,1,Weekday,28.5,63,9,194.7,155.76
2025-02-06 02:00,2,Weekday,27.3,64,15,180.9,144.72
2025-02-06 03:00,3,Weekday,29.5,62,5,165.55,132.44
2025-02-06 04:00,4,Weekday,33.7,55,16,245.44,196.35
2025-02-06 05:00,5,Weekday,32.7,59,6,234.12,187.3
2025-02-06 06:00,6,Weekday,32.1,60,16,252.73,202.18
2025-02-06 07:00,7,Weekday,34.1,58,46,351.79,323.65
2025-02-06 08:00,8,Weekday,31.5,55,44,337.47,310.47
2025-02-06 09:00,9,Weekday,29.8,64,64,376.56,346.44
2025-02-06 10:00,10,Weekday,27.6,68,78,363.04,334.0
2025-02-06 11:00,11,Weekday,27.8,60,81,377.0,346.84
2025-02-06 12:00,12,Weekday,23.3,65,68,335.42,308.59
2025-02-06 13:00,13,Weekday,19.7,79,79,364.83,335.64
2025-02-06 14:00,14,Weekday,19.2,74,77,338.47,311.39
2025-02-06 15:00,15,Weekday,17.0,76,63,305.91,281.44
2025-02-06 16:00,16,Weekday,16.7,86,68,317.85,292.42
2025-02-06 17:00,17,Weekday,15.4,75,91,419.5,385.94
2025-02-06 18:00,18,Weekday,16.3,83,21,216.39,199.08
2025-02-06 19:00,19,Weekday,14.4,82,58,300.38,276.35
2025-02-06 20:00,20,Weekday,16.2,89,20,177.06,162.9
2025-02-06 21:00,21,Weekday,14.4,84,12,145.14,116.11
2025-02-06 22:00,22,Weekday,19.4,85,3,126.93,101.54
2025-02-06 23:00,23,Weekday,21.0,77,19,183.77,147.02
2025-02-07 00:00,0,Weekday,22.5,70,13,158.58,126.86
2025-02-07 01:00,1,Weekday,26.0,70,11,149.26,119.41
2025-02-07 02:00,2,Weekday,27.1,69,10,157.33,125.86
2025-02-07 03:00,3,Weekday,32.0,59,19,209.28,167.42
2025-02-07 04:00,4,Weekday,31.2,60,3,187.78,150.22
2025-02-07 05:00,5,Weekday,33.2,58,3,221.03,176.82
2025-02-07 06:00,6,Weekday,36.2,46,3,218.41,174.73
2025-02-07 07:00,7,Weekday,32.4,58,50,356.07,327.58
2025-02-07 08:00,8,Weekday,32.9,63,34,293.39,269.92
2025-02-07 09:00,9,Weekday,35.4,61,69,420.71,387.05
2025-02-07 10:00,10,Weekday,29.9,61,83,400.19,368.17
2025-02-07 11:00,11,Weekday,26.2,60,95,435.71,400.85
2025-02-07 12:00,12,Weekday,26.0,74,95,433.63,398.94
2025-02-07 13:00,13,Weekday,20.2,77,75,327.93,301.7
2025-02-07 14:00,14,Weekday,18.2,76,73,348.49,320.61
2025-02-07 15:00,15,Weekday,17.4,70,82,376.63,346.5
2025-02-07 16:00,16,Weekday,15.2,67,91,403.24,370.98
2025-02-07 17:00,17,Weekday,13.9,85,82,376.82,346.67
2025-02-07 18:00,18,Weekday,14.9,73,34,241.98,222.62
2025-02-07 19:00,19,Weekday,14.7,86,50,246.17,226.48
2025-02-07 20:00,20,Weekday,14.8,80,46,248.58,228.69
2025-02-07 21:00,21,Weekday,16.5,75,12,153.24,122.59
2025-02-07 22:00,22,Weekday,18.2,81,17,158.73,126.98
2025-02-07 23:00,23,Weekday,19.0,82,7,152.79,122.23
2025-02-08 00:00,0,Weekend,22.6,72,2,151.98,121.58
2025-02-08 01:00,1,Weekend,27.6,68,14,181.43,145.14
2025-02-08 02:00,2,Weekend,31.6,60,20,223.07,205.22
2025-02-08 03:00,3,Weekend,31.7,57,29,284.32,261.57
2025-02-08 04:00,4,Weekend,34.2,59,16,245.16,196.13
2025-02-08 05:00,5,Weekend,33.3,51,11,230.33,184.26
2025-02-08 06:00,6,Weekend,35.7,65,24,288.54,265.46
2025-02-08 07:00,7,Weekend,32.3,62,24,239.34,220.19
2025-02-08 08:00,8,Weekend,32.7,62,28,263.49,242.41
2025-02-08 09:00,9,Weekend,28.8,67,21,198.21,182.35
2025-02-08 10:00,10,Weekend,29.1,65,2,156.31,125.05
2025-02-08 11:00,11,Weekend,28.3,63,20,212.07,195.1
2025-02-08 12:00,12,Weekend,23.2,74,26,199.44,183.48
2025-02-08 13:00,13,Weekend,21.9,67,18,190.31,152.25
2025-02-08 14:00,14,Weekend,19.3,71,29,205.68,189.23
2025-02-08 15:00,15,Weekend,17.4,74,23,188.05,173.01
2025-02-08 16:00,16,Weekend,16.0,75,15,147.7,118.16
2025-02-08 17:00,17,Weekend,11.8,85,16,167.54,134.03
2025-02-08 18:00,18,Weekend,16.4,74,7,170.89,136.71
2025-02-08 19:00,19,Weekend,13.2,73,7,123.1,98.48
2025-02-08 20:00,20,Weekend,15.9,80,8,142.84,114.27
2025-02-08 21:00,21,Weekend,15.1,76,8,144.97,115.98
2025-02-08 22:00,22,Weekend,17.7,76,28,187.23,172.25
2025-02-08 23:00,23,Weekend,20.9,79,18,187.63,150.1
2025-02-09 00:00,0,Weekend,27.2,70,5,163.79,131.03
2025-02-09 01:00,1,Weekend,28.1,65,25,248.66,228.77
2025-02-09 02:00,2,Weekend,30.3,69,28,250.35,230.32
2025-02-09 03:00,3,Weekend,30.6,66,17,226.31,181.05
2025-02-09 04:00,4,Weekend,33.4,68,5,205.27,164.22
2025-02-09 05:00,5,Weekend,30.7,71,10,197.53,158.02
2025-02-09 06:00,6,Weekend,32.9,62,5,214.59,171.67
2025-02-09 07:00,7,Weekend,32.4,59,9,235.31,188.25
2025-02-09 08:00,8,Weekend,33.7,58,19,251.26,201.01
2025-02-09 09:00,9,Weekend,34.1,59,6,238.02,190.42
2025-02-09 10:00,10,Weekend,28.1,68,8,174.18,139.34
2025-02-09 11:00,11,Weekend,25.0,67,21,187.03,172.07
2025-02-09 12:00,12,Weekend,22.1,70,19,167.89,134.31
2025-02-09 13:00,13,Weekend,21.3,67,27,196.96,181.2
2025-02-09 14:00,14,Weekend,20.7,71,5,154.04,123.23
2025-02-09 15:00,15,Weekend,17.2,68,7,118.35,94.68
2025-02-09 16:00,16,Weekend,16.1,79,22,220.09,202.48
2025-02-09 17:00,17,Weekend,15.7,79,29,201.98,185.82
2025-02-09 18:00,18,Weekend,16.1,81,27,177.83,163.6
2025-02-09 19:00,19,Weekend,14.5,87,8,122.36,97.89
2025-02-09 20:00,20,Weekend,14.8,79,28,196.84,181.09
2025-02-09 21:00,21,Weekend,15.0,84,7,136.0,108.8
2025-02-09 22:00,22,Weekend,18.5,78,20,178.25,163.99
2025-02-09 23:00,23,Weekend,19.3,82,20,208.46,191.78
2025-02-10 00:00,0,Weekday,23.0,68,17,180.13,144.1
2025-02-10 01:00,1,Weekday,27.4,64,18,203.18,162.54
2025-02-10 02:00,2,Weekday,27.3,75,12,193.1,154.48
2025-02-10 03:00,3,Weekday,31.0,64,18,241.17,192.94
2025-02-10 04:00,4,Weekday,31.6,55,15,240.47,192.38
2025-02-10 05:00,5,Weekday,30.5,58,19,236.54,189.23
2025-02-10 06:00,6,Weekday,36.7,50,16,264.33,211.46
2025-02-10 07:00,7,Weekday,33.7,60,53,357.45,328.85
2025-02-10 08:00,8,Weekday,30.6,59,58,356.11,327.62
2025-02-10 09:00,9,Weekday,32.6,58,71,396.45,364.73
2025-02-10 10:00,10,Weekday,28.3,68,70,366.09,336.8
2025-02-10 11:00,11,Weekday,26.7,60,83,365.07,335.86
2025-02-10 12:00,12,Weekday,24.8,66,81,387.71,356.69
2025-02-10 13:00,13,Weekday,20.1,71,87,401.95,369.79
2025-02-10 14:00,14,Weekday,19.5,76,87,383.4,352.73
2025-02-10 15:00,15,Weekday,16.4,76,93,430.17,395.76
2025-02-10 16:00,16,Weekday,17.0,86,72,338.49,311.41
2025-02-10 17:00,17,Weekday,13.5,78,94,397.74,365.92
2025-02-10 18:00,18,Weekday,16.1,74,41,203.59,187.3
2025-02-10 19:00,19,Weekday,13.6,81,49,274.8,252.82
2025-02-10 20:00,20,Weekday,15.2,75,34,253.44,233.16
2025-02-10 21:00,21,Weekday,19.3,74,19,151.95,121.56
2025-02-10 22:00,22,Weekday,16.6,80,17,180.22,144.18
2025-02-10 23:00,23,Weekday,24.1,68,9,184.42,147.54
2025-02-11 00:00,0,Weekday,22.6,73,6,125.84,100.67
2025-02-11 01:00,1,Weekday,24.0,73,12,142.38,113.9
2025-02-11 02:00,2,Weekday,28.0,63,14,197.08,157.66
2025-02-11 03:00,3,Weekday,29.5,64,2,158.65,126.92
2025-02-11 04:00,4,Weekday,31.3,59,18,243.66,194.93
2025-02-11 05:00,5,Weekday,31.7,56,14,223.37,178.7
2025-02-11 06:00,6,Weekday,34.3,61,3,206.94,165.55
2025-02-11 07:00,7,Weekday,35.6,51,35,304.87,280.48
2025-02-11 08:00,8,Weekday,32.1,58,38,291.22,267.92
2025-02-11 09:00,9,Weekday,33.0,67,84,463.97,426.85
2025-02-11 10:00,10,Weekday,27.9,66,65,323.86,297.95
2025-02-11 11:00,11,Weekday,26.7,71,83,384.66,353.89
2025-02-11 12:00,12,Weekday,25.5,66,74,337.31,310.33
2025-02-11 13:00,13,Weekday,19.9,74,76,362.99,333.95
2025-02-11 14:00,14,Weekday,19.3,76,79,344.5,316.94
2025-02-11 15:00,15,Weekday,17.9,71,67,337.23,310.25
